"Player","EH_ID","Season","Team","Position","Shoots","Birthday","Age","GP","TOI","TOI/GP","TOI%","OZS","NZS","DZS","OTF","OZF","NZF","DZF","Ice_F","Ice_A"
"Dan Boyle","DAN.BOYLE","09-10","S.J","D","R",1976-07-12,33,51,77.28,1.52,45.9,11,18,14,55,37,33,28,0,2
"Dan Boyle","DAN.BOYLE","10-11","S.J","D","R",1976-07-12,34,41,50.63,1.23,42.11,8,14,9,33,22,19,19,1,0
"Dan Boyle","DAN.BOYLE","11-12","S.J","D","R",1976-07-12,35,49,71.5,1.46,46.75,13,31,14,47,22,38,24,0,2
"Dan Boyle","DAN.BOYLE","13-14","S.J","D","R",1976-07-12,37,45,50.97,1.13,34.27,17,9,7,37,21,17,20,4,0
"Dan Girardi","DAN.GIRARDI","07-08","NYR","D","R",1984-04-29,23,62,67.02,1.08,39.18,7,32,15,45,17,44,18,1,0
"Dan Girardi","DAN.GIRARDI","08-09","NYR","D","R",1984-04-29,24,60,73.9,1.23,39.18,26,20,25,42,44,24,30,1,1
"Dan Girardi","DAN.GIRARDI","09-10","NYR","D","R",1984-04-29,25,56,59.73,1.07,38.26,13,21,26,40,18,23,34,0,0
"Dan Girardi","DAN.GIRARDI","10-11","NYR","D","R",1984-04-29,26,47,58.52,1.25,45.27,7,26,13,44,15,35,23,1,2
"Dan Girardi","DAN.GIRARDI","11-12","NYR","D","R",1984-04-29,27,53,82.72,1.56,53.51,12,31,17,38,31,41,36,2,3
"Dan Girardi","DAN.GIRARDI","13-14","NYR","D","R",1984-04-29,29,54,59.27,1.1,44.24,16,22,19,28,34,27,35,0,1
"Dan Girardi","DAN.GIRARDI","14-15","NYR","D","R",1984-04-29,30,45,52.15,1.16,43.56,6,23,13,27,12,29,18,2,1
"Dan Hamhuis","DAN.HAMHUIS","07-08","NSH","D","L",1982-12-13,24,58,58.55,1.01,39.09,7,25,14,32,21,37,22,1,0
"Dan Hamhuis","DAN.HAMHUIS","08-09","NSH","D","L",1982-12-13,25,51,56,1.1,40.54,8,25,19,27,20,31,24,1,0
"Dan Hamhuis","DAN.HAMHUIS","09-10","NSH","D","L",1982-12-13,26,52,52.87,1.02,41.3,10,16,16,29,22,22,24,1,2
"Dan Hamhuis","DAN.HAMHUIS","11-12","VAN","D","L",1982-12-13,28,59,87,1.47,45.19,19,25,21,46,37,33,29,1,3
"Dan Hamhuis","DAN.HAMHUIS","13-14","VAN","D","L",1982-12-13,30,54,74.53,1.38,44.1,17,34,24,33,34,36,29,1,2
"Daniel Briere","DANIEL.BRIERE","07-08","PHI","C","R",1977-10-06,29,64,61.1,0.95,31.81,22,28,8,33,28,38,14,0,2
"Daniel Briere","DANIEL.BRIERE","11-12","PHI","C","R",1977-10-06,33,51,51.15,1,32.96,18,9,15,28,24,13,18,0,2
"Daniel Sedin","DANIEL.SEDIN","07-08","VAN","L","L",1980-09-26,26,60,77.35,1.29,38.9,21,40,17,37,32,48,24,1,2
"Daniel Sedin","DANIEL.SEDIN","08-09","VAN","L","L",1980-09-26,27,56,58.82,1.05,35.79,26,22,13,28,37,25,26,1,2
"Daniel Sedin","DANIEL.SEDIN","09-10","VAN","L","L",1980-09-26,28,43,52.2,1.21,40.59,30,23,12,16,38,31,17,0,2
"Daniel Sedin","DANIEL.SEDIN","11-12","VAN","L","L",1980-09-26,30,50,55.53,1.11,33.86,19,23,4,28,28,30,7,0,4
"Daniel Sedin","DANIEL.SEDIN","13-14","VAN","L","L",1980-09-26,32,50,64.88,1.3,43.46,28,26,8,21,38,35,12,0,1
"Daniel Sedin","DANIEL.SEDIN","14-15","VAN","L","L",1980-09-26,33,47,52.27,1.11,40.61,12,24,14,22,16,27,19,1,2
"Danny Dekeyser","DANNY.DEKEYSER","13-14","DET","D","L",1990-03-07,23,51,59.1,1.16,42.65,9,14,16,40,18,25,23,2,2
"Danny Dekeyser","DANNY.DEKEYSER","14-15","DET","D","L",1990-03-07,24,52,66.35,1.28,40.18,12,15,23,51,26,21,30,2,1
"Dany Heatley","DANY.HEATLEY","07-08","OTT","L/R","L",1981-01-21,26,51,52.45,1.03,37.47,16,19,8,31,23,24,11,1,0
"Dany Heatley","DANY.HEATLEY","08-09","OTT","L","L",1981-01-21,27,54,53.27,0.99,35.69,17,11,4,33,27,16,9,0,2
"Dany Heatley","DANY.HEATLEY","09-10","S.J","L","L",1981-01-21,28,55,52.8,0.96,30.04,15,15,7,46,25,22,11,0,1
"Dany Heatley","DANY.HEATLEY","11-12","MIN","L","L",1981-01-21,30,57,75.08,1.32,39.4,23,30,17,38,26,36,22,1,0
"David Backes","DAVID.BACKES","11-12","STL","R","R",1984-05-01,27,58,60.02,1.03,31.96,15,27,23,35,23,30,35,3,1
"David Desharnais","DAVID.DESHARNAIS","11-12","MTL","C","L",1986-09-14,25,52,54.98,1.06,31.97,16,8,10,48,19,12,25,0,0
"David Desharnais","DAVID.DESHARNAIS","14-15","MTL","C","L",1986-09-14,28,57,62.65,1.1,36.38,21,30,7,27,26,37,14,5,1
"David Legwand","DAVID.LEGWAND","09-10","NSH","C","L",1980-08-17,29,55,52.85,0.96,38.04,14,21,19,27,19,27,26,1,0
"David Savard","DAVID.SAVARD","14-15","CBJ","D","R",1990-10-22,23,43,52.17,1.21,39.49,10,23,14,25,18,26,23,0,2
"Denis Grebeshkov","DENIS.GREBESHKOV","08-09","EDM","D","L",1983-10-11,24,45,53.3,1.18,46.69,10,14,12,31,21,22,23,0,0
"Dennis Seidenberg","DENNIS.SEIDENBERG","11-12","BOS","D","L",1981-07-18,30,50,55.7,1.11,44.35,12,13,13,28,27,22,24,3,4
"Dennis Wideman","DENNIS.WIDEMAN","07-08","BOS","D","R",1983-03-20,24,46,69.27,1.51,43.11,11,26,14,33,20,41,24,0,1
"Dennis Wideman","DENNIS.WIDEMAN","08-09","BOS","D","R",1983-03-20,25,50,59.83,1.2,48.36,14,19,12,24,28,35,22,1,2
"Dennis Wideman","DENNIS.WIDEMAN","09-10","BOS","D","R",1983-03-20,26,52,65.77,1.26,42.11,20,21,11,39,39,29,28,1,0
"Dennis Wideman","DENNIS.WIDEMAN","14-15","CGY","D","R",1983-03-20,31,44,69.9,1.59,49.95,14,17,15,39,25,20,28,3,2
"Derek Morris","DEREK.MORRIS","07-08","ARI","D","R",1978-08-24,29,58,69.87,1.2,41.44,12,36,18,46,20,49,22,1,0
"Derek Morris","DEREK.MORRIS","10-11","ARI","D","R",1978-08-24,32,47,51.92,1.1,38.93,13,25,14,29,21,27,23,1,0
"Derek Roy","DEREK.ROY","07-08","BUF","C","L",1983-05-04,24,52,58.43,1.12,37.5,12,18,11,33,18,30,17,0,0
"Derek Roy","DEREK.ROY","08-09","BUF","C","L",1983-05-04,25,66,65.98,1,35.43,11,25,12,39,18,31,18,0,0
"Derek Roy","DEREK.ROY","09-10","BUF","C","L",1983-05-04,26,57,55.37,0.97,32.46,12,13,8,36,23,22,14,0,1
"Derek Roy","DEREK.ROY","11-12","BUF","C","L",1983-05-04,28,51,60.08,1.18,38.34,10,24,16,23,21,30,23,3,3
"Derek Stepan","DEREK.STEPAN","11-12","NYR","C","R",1990-06-18,21,53,54.38,1.03,35.18,11,29,6,25,21,33,12,3,2
"Derick Brassard","DERICK.BRASSARD","10-11","CBJ","C","L",1987-09-22,22,53,50.83,0.96,30.93,23,10,4,33,29,13,8,1,0
"Dion Phaneuf","DION.PHANEUF","07-08","CGY","D","L",1985-04-10,22,58,76.58,1.32,53.81,12,31,4,41,27,49,19,3,0
"Dion Phaneuf","DION.PHANEUF","08-09","CGY","D","L",1985-04-10,23,52,58.25,1.12,44.9,21,13,9,29,33,20,20,3,0
"Dion Phaneuf","DION.PHANEUF","10-11","TOR","D","L",1985-04-10,25,35,51.22,1.46,51.93,9,19,12,30,19,24,17,1,0
"Dion Phaneuf","DION.PHANEUF","11-12","TOR","D","L",1985-04-10,26,49,54.53,1.11,43.06,8,29,5,39,22,40,15,2,1
"Dion Phaneuf","DION.PHANEUF","13-14","TOR","D","L",1985-04-10,28,51,68.18,1.34,43.83,8,26,23,34,16,31,36,0,0
"Dion Phaneuf","DION.PHANEUF","14-15","TOR","D","L",1985-04-10,29,43,52.33,1.22,42.68,9,19,17,21,19,21,27,0,0
"Dmitry Kulikov","DMITRY.KULIKOV","11-12","FLA","D","L",1990-10-29,20,37,52.1,1.41,42.86,4,13,11,45,9,17,17,1,0
"Dmitry Kulikov","DMITRY.KULIKOV","14-15","FLA","D","L",1990-10-29,23,46,60.68,1.32,36,10,28,19,28,15,33,31,3,1
"Dmitry Orlov","DMITRY.ORLOV","13-14","WSH","D","L",1991-07-23,22,38,52.48,1.38,44.98,11,13,6,34,23,19,14,1,0
"Douglas Murray","DOUGLAS.MURRAY","09-10","S.J","D","L",1980-03-12,29,53,61.28,1.16,37.16,9,21,18,47,23,29,26,1,2
"Drew Doughty","DREW.DOUGHTY","08-09","L.A","D","R",1989-12-08,18,57,78.87,1.38,46.68,17,32,25,47,34,40,31,0,3
"Drew Doughty","DREW.DOUGHTY","09-10","L.A","D","R",1989-12-08,19,53,92.33,1.74,51.59,12,35,9,43,36,45,28,1,0
"Drew Doughty","DREW.DOUGHTY","10-11","L.A","D","R",1989-12-08,20,50,70.48,1.41,57.23,13,24,12,29,27,33,18,0,2
"Drew Doughty","DREW.DOUGHTY","11-12","L.A","D","R",1989-12-08,21,51,75.68,1.48,45.87,10,32,12,42,20,40,26,2,2
"Drew Doughty","DREW.DOUGHTY","13-14","L.A","D","R",1989-12-08,23,52,67.95,1.31,50.25,19,24,13,28,30,35,28,1,1
"Drew Doughty","DREW.DOUGHTY","14-15","L.A","D","R",1989-12-08,24,48,73.53,1.53,58.2,12,24,13,32,32,39,28,3,2
"Duncan Keith","DUNCAN.KEITH","07-08","CHI","D","L",1983-07-16,24,68,76.78,1.13,47.78,7,36,19,42,20,46,28,0,0
"Duncan Keith","DUNCAN.KEITH","08-09","CHI","D","L",1983-07-16,25,49,75.22,1.54,56.74,16,16,21,32,28,29,36,2,1
"Duncan Keith","DUNCAN.KEITH","09-10","CHI","D","L",1983-07-16,26,61,99.77,1.64,55.65,12,27,16,57,31,46,31,2,1
"Duncan Keith","DUNCAN.KEITH","10-11","CHI","D","L",1983-07-16,27,40,61.68,1.54,53.92,10,12,12,32,21,19,23,1,1
"Duncan Keith","DUNCAN.KEITH","11-12","CHI","D","L",1983-07-16,28,39,63.52,1.63,53.27,8,21,8,36,19,28,15,0,1
"Duncan Keith","DUNCAN.KEITH","13-14","CHI","D","L",1983-07-16,30,54,63.37,1.17,46.39,17,20,4,37,37,24,9,0,3
"Duncan Keith","DUNCAN.KEITH","14-15","CHI","D","L",1983-07-16,31,43,75.02,1.74,56.47,12,25,14,36,32,34,23,1,1
"Dustin Brown","DUSTIN.BROWN","08-09","L.A","L","R",1984-11-04,23,57,53.58,0.94,32.65,20,19,16,29,26,25,21,0,3
"Dustin Brown","DUSTIN.BROWN","09-10","L.A","L","R",1984-11-04,24,53,52.47,0.99,29.32,14,18,11,36,16,22,14,1,0
"Dustin Brown","DUSTIN.BROWN","11-12","L.A","L","R",1984-11-04,26,54,56.93,1.05,33.26,9,20,17,37,17,26,20,1,2
"Dustin Byfuglien","DUSTIN.BYFUGLIEN","10-11","ATL","D/R","R",1985-03-27,25,59,73.72,1.25,47.69,21,22,10,38,30,26,23,2,1
"Dustin Byfuglien","DUSTIN.BYFUGLIEN","11-12","WPG","D","R",1985-03-27,26,46,59.75,1.3,53.33,10,23,11,20,20,28,16,0,1
"Dustin Byfuglien","DUSTIN.BYFUGLIEN","13-14","WPG","D","R",1985-03-27,28,54,76.45,1.42,46.53,18,20,10,49,36,29,24,3,3
"Dustin Byfuglien","DUSTIN.BYFUGLIEN","14-15","WPG","D","R",1985-03-27,29,46,63.55,1.38,49.04,20,18,9,37,30,22,22,0,2
"Dustin Penner","DUSTIN.PENNER","09-10","EDM","R","L",1982-09-28,26,55,52.85,0.96,33.26,15,19,15,35,19,25,17,0,0
"Ed Jovanovski","ED.JOVANOVSKI","07-08","ARI","D","L",1976-06-26,31,56,72.7,1.3,44.87,21,28,8,54,32,37,15,1,0
"Ed Jovanovski","ED.JOVANOVSKI","09-10","ARI","D","L",1976-06-26,33,46,66.78,1.45,41.82,14,23,16,55,17,35,31,2,2
"Eric Brewer","ERIC.BREWER","07-08","STL","D","L",1979-04-17,28,54,70.72,1.31,46.74,7,32,16,43,21,49,24,1,2
"Eric Brewer","ERIC.BREWER","09-10","STL","D","L",1979-04-17,30,45,58.47,1.3,43.76,14,16,21,36,25,16,35,1,3
"Eric Brewer","ERIC.BREWER","11-12","T.B","D","L",1979-04-17,32,52,52.42,1.01,38.55,6,24,17,38,15,26,25,1,1
"Eric Staal","ERIC.STAAL","07-08","CAR","C","L",1984-10-29,22,55,50.55,0.92,38.45,12,26,7,22,20,33,12,0,0
"Eric Staal","ERIC.STAAL","08-09","CAR","C","L",1984-10-29,23,55,54.98,1,37.16,17,21,16,28,22,26,22,0,0
"Eric Staal","ERIC.STAAL","09-10","CAR","C","L",1984-10-29,24,44,51.58,1.17,44.95,13,28,15,18,21,29,24,1,1
"Eric Staal","ERIC.STAAL","10-11","CAR","C","L",1984-10-29,25,59,75.08,1.27,46.04,20,33,17,35,28,42,26,1,0
"Eric Staal","ERIC.STAAL","11-12","CAR","C","L",1984-10-29,26,56,58.83,1.05,40.41,18,22,19,34,26,25,28,2,2
"Erik Cole","ERIK.COLE","10-11","CAR","L","L",1978-11-06,31,59,57.18,0.97,35.06,9,29,18,29,9,34,22,0,0
"Erik Johnson","ERIK.JOHNSON","09-10","STL","D","R",1988-03-21,21,57,75.48,1.32,45.04,29,16,15,46,45,21,22,0,5
"Erik Johnson","ERIK.JOHNSON","11-12","COL","D","R",1988-03-21,23,41,51.77,1.26,42.17,11,14,17,37,22,18,23,0,0
"Erik Johnson","ERIK.JOHNSON","13-14","COL","D","R",1988-03-21,25,47,56.42,1.2,46.52,11,25,12,28,17,29,24,3,1
"Erik Karlsson","ERIK.KARLSSON","10-11","OTT","D","R",1990-05-31,20,45,56.15,1.25,46.73,9,20,10,26,20,24,18,0,2
"Erik Karlsson","ERIK.KARLSSON","11-12","OTT","D","R",1990-05-31,21,53,76.95,1.45,55.45,16,36,12,34,22,43,23,0,2
"Erik Karlsson","ERIK.KARLSSON","13-14","OTT","D","R",1990-05-31,23,65,101.35,1.56,53.91,26,38,20,41,40,47,39,2,3
"Erik Karlsson","ERIK.KARLSSON","14-15","OTT","D","R",1990-05-31,24,54,107.58,1.99,56.66,27,38,14,47,47,50,34,3,2
"Evander Kane","EVANDER.KANE","13-14","WPG","L","L",1991-08-02,22,45,52.3,1.16,36.42,17,9,8,37,24,13,11,0,1
"Evgeni Malkin","EVGENI.MALKIN","07-08","PIT","C","L",1986-07-31,21,52,54.15,1.04,36.59,14,15,6,27,22,18,11,1,0
"Evgeni Malkin","EVGENI.MALKIN","08-09","PIT","C","L",1986-07-31,22,60,69.37,1.16,37.89,19,26,7,39,22,35,18,1,1
"Evgeni Malkin","EVGENI.MALKIN","09-10","PIT","C","L",1986-07-31,23,47,58.28,1.24,40.98,24,20,3,28,34,29,12,1,4
"Evgeni Malkin","EVGENI.MALKIN","11-12","PIT","C","L",1986-07-31,25,52,62.65,1.2,44.21,19,19,9,34,31,26,17,0,2
"Evgeni Malkin","EVGENI.MALKIN","14-15","PIT","C","L",1986-07-31,28,49,52.08,1.06,36.59,18,18,8,33,21,24,14,1,2
"Fedor Tyutin","FEDOR.TYUTIN","07-08","NYR","D","L",1983-07-19,24,62,69.65,1.12,40.71,8,34,13,40,16,44,17,2,0
"Fedor Tyutin","FEDOR.TYUTIN","08-09","CBJ","D","L",1983-07-19,25,59,83.95,1.42,46.01,14,30,26,51,23,37,35,0,0
"Fedor Tyutin","FEDOR.TYUTIN","09-10","CBJ","D","L",1983-07-19,26,53,62.37,1.18,42.52,14,18,20,38,25,22,31,3,0
"Fedor Tyutin","FEDOR.TYUTIN","10-11","CBJ","D","L",1983-07-19,27,59,72.27,1.22,38.96,8,29,20,53,25,34,23,2,2
"Fedor Tyutin","FEDOR.TYUTIN","12-13","CBJ","D","L",1983-07-19,29,34,57.55,1.69,46.83,9,19,14,27,23,25,20,0,4
"Filip Kuba","FILIP.KUBA","11-12","OTT","D","L",1976-12-29,34,47,57.62,1.23,44.73,11,27,17,29,19,34,23,0,1
"Francois Beauchemin","FRANCOIS.BEAUCHEMIN","07-08","ANA","D","L",1980-06-04,27,65,113.03,1.74,55.38,19,45,14,49,39,66,24,0,3
"Francois Beauchemin","FRANCOIS.BEAUCHEMIN","09-10","TOR","D","L",1980-06-04,29,55,72.63,1.32,47.95,9,25,18,49,27,37,25,0,0
"Francois Beauchemin","FRANCOIS.BEAUCHEMIN","11-12","ANA","D","L",1980-06-04,31,47,60.95,1.3,54.02,8,18,14,29,21,28,20,0,2
"Francois Beauchemin","FRANCOIS.BEAUCHEMIN","13-14","ANA","D","L",1980-06-04,33,48,55.55,1.16,47,9,18,13,36,18,24,19,1,0
"Frans Nielsen","FRANS.NIELSEN","09-10","NYI","C","L",1984-04-24,25,43,53.12,1.24,35.46,17,32,19,15,20,34,25,1,0
"Frans Nielsen","FRANS.NIELSEN","13-14","NYI","C","L",1984-04-24,29,49,51.8,1.06,32,9,27,13,28,16,31,21,0,3
"Greg Zanon","GREG.ZANON","09-10","MIN","D","L",1980-06-05,29,52,70.5,1.36,43.9,14,24,25,56,17,28,33,1,0
"Greg Zanon","GREG.ZANON","10-11","MIN","D","L",1980-06-05,30,49,51.88,1.06,36.42,6,18,15,39,13,23,21,0,1
"Hampus Lindholm","HAMPUS.LINDHOLM","13-14","ANA","D","L",1994-01-20,19,52,63.37,1.22,47.25,15,22,15,33,23,28,21,2,1
"Hampus Lindholm","HAMPUS.LINDHOLM","14-15","ANA","D","L",1994-01-20,20,50,63.4,1.27,43.97,11,23,10,35,16,31,21,4,1
"Henrik Sedin","HENRIK.SEDIN","07-08","VAN","C","L",1980-09-26,26,60,79.57,1.33,40.02,22,42,21,28,32,50,30,1,2
"Henrik Sedin","HENRIK.SEDIN","08-09","VAN","C","L",1980-09-26,27,56,60.23,1.08,36.64,28,21,18,24,37,25,28,1,2
"Henrik Sedin","HENRIK.SEDIN","09-10","VAN","C","L",1980-09-26,28,52,64.97,1.25,42.73,31,29,15,23,40,37,23,0,2
"Henrik Sedin","HENRIK.SEDIN","11-12","VAN","C","L",1980-09-26,30,59,70.13,1.19,36.43,34,27,5,38,45,35,11,0,4
"Henrik Sedin","HENRIK.SEDIN","13-14","VAN","C","L",1980-09-26,32,49,68.07,1.39,43.42,27,26,8,24,36,35,15,0,1
"Henrik Sedin","HENRIK.SEDIN","14-15","VAN","C","L",1980-09-26,33,47,54.02,1.15,41.97,13,25,14,22,18,29,21,2,3
"Henrik Tallinder","HENRIK.TALLINDER","07-08","BUF","D","L",1979-01-10,28,48,70.77,1.47,45.75,9,35,17,34,19,49,26,0,1
"Henrik Tallinder","HENRIK.TALLINDER","08-09","BUF","D","L",1979-01-10,29,53,56.43,1.06,36.13,10,20,18,37,20,27,19,0,0
"Henrik Tallinder","HENRIK.TALLINDER","09-10","BUF","D","L",1979-01-10,30,57,73.83,1.3,43.28,12,29,18,44,30,34,22,2,1
"Henrik Zetterberg","HENRIK.ZETTERBERG","07-08","DET","L","L",1980-10-09,26,57,57.83,1.01,39.86,16,31,10,32,23,38,15,1,1
"Henrik Zetterberg","HENRIK.ZETTERBERG","09-10","DET","L","L",1980-10-09,28,48,55.65,1.16,37.02,16,15,7,41,25,19,14,1,1
"Henrik Zetterberg","HENRIK.ZETTERBERG","14-15","DET","L","L",1980-10-09,33,50,55.63,1.11,35.4,21,17,8,40,22,18,21,2,0
"Ian White","IAN.WHITE","08-09","TOR","D","R",1984-06-04,24,48,63.97,1.33,45.03,9,17,20,36,22,20,26,0,3
"Ian White","IAN.WHITE","11-12","DET","D","R",1984-06-04,27,47,59.47,1.27,45.03,15,14,22,34,22,19,32,2,0
"Ilya Kovalchuk","ILYA.KOVALCHUK","07-08","ATL","L","R",1983-04-15,24,53,67.2,1.27,46.7,11,26,7,41,16,30,22,1,1
"Ilya Kovalchuk","ILYA.KOVALCHUK","08-09","ATL","L","R",1983-04-15,25,52,69.27,1.33,45.99,32,19,7,23,41,24,24,4,1
"Ilya Kovalchuk","ILYA.KOVALCHUK","11-12","N.J","L","R",1983-04-15,28,44,61.78,1.4,47.54,17,17,4,34,26,22,9,0,1
"Jack Johnson","JACK.JOHNSON","09-10","L.A","D","L",1987-01-13,22,52,87.32,1.68,50.78,19,23,10,37,39,32,20,1,2
"Jack Johnson","JACK.JOHNSON","10-11","L.A","D","L",1987-01-13,23,52,70.57,1.36,53.15,19,21,10,37,29,27,19,1,3
"Jack Johnson","JACK.JOHNSON","11-12","L.A","D","L",1987-01-13,24,42,51.58,1.23,38.33,7,13,10,38,14,18,18,1,0
"Jack Johnson","JACK.JOHNSON","12-13","CBJ","D","L",1987-01-13,25,30,54.42,1.81,50.5,8,13,9,23,16,21,17,2,3
"Jack Johnson","JACK.JOHNSON","13-14","CBJ","D","L",1987-01-13,26,53,60.1,1.13,44.64,11,18,11,28,28,22,22,1,0
"Jack Johnson","JACK.JOHNSON","14-15","CBJ","D","L",1987-01-13,27,42,60.95,1.45,47.27,10,24,15,21,20,31,27,1,2
"Jacob Trouba","JACOB.TROUBA","14-15","WPG","D","R",1994-02-26,20,44,52.95,1.2,41.84,9,16,9,33,21,22,21,2,1
"Jake Gardiner","JAKE.GARDINER","11-12","TOR","D","L",1990-07-04,21,45,54.7,1.22,45.4,17,10,14,37,25,15,21,0,1
"Jake Gardiner","JAKE.GARDINER","13-14","TOR","D","L",1990-07-04,23,51,68.97,1.35,46.39,18,12,14,49,26,19,30,2,0
"Jake Gardiner","JAKE.GARDINER","14-15","TOR","D","L",1990-07-04,24,46,72.15,1.57,50.53,24,11,15,28,42,18,21,1,2
"Jake Muzzin","JAKE.MUZZIN","13-14","L.A","D","L",1989-02-21,24,51,51.43,1.01,37.02,16,17,12,31,23,24,16,0,1
"Jakub Voracek","JAKUB.VORACEK","14-15","PHI","R","L",1989-08-15,25,49,54.23,1.11,35.73,23,25,10,23,34,27,14,0,1
"James Wisniewski","JAMES.WISNIEWSKI","09-10","ANA","D","R",1984-02-21,25,45,72.13,1.6,50.06,11,23,16,30,27,30,25,2,1
"Jamie Benn","JAMIE.BENN","13-14","DAL","L","L",1989-07-18,24,54,53.5,0.99,35.03,12,29,18,28,18,32,27,0,1
"Jamie Benn","JAMIE.BENN","14-15","DAL","L","L",1989-07-18,25,55,50.93,0.93,40.35,17,19,18,22,26,21,24,0,1
"Jamie McBain","JAMIE.MCBAIN","10-11","CAR","D","R",1988-02-25,22,54,51.22,0.95,34.55,13,18,12,36,16,22,19,0,0
"Jamie McBain","JAMIE.MCBAIN","11-12","CAR","D","R",1988-02-25,23,52,53.77,1.03,39.3,11,21,10,31,22,25,20,3,1
"Jan Hejda","JAN.HEJDA","07-08","CBJ","D","L",1978-06-18,29,59,61.08,1.04,34.59,4,30,24,38,11,40,30,0,1
"Jan Hejda","JAN.HEJDA","08-09","CBJ","D","L",1978-06-18,30,59,71.57,1.21,39.23,14,30,26,49,22,42,35,1,1
"Jan Hejda","JAN.HEJDA","10-11","CBJ","D","L",1978-06-18,32,57,76.17,1.34,42.38,17,11,25,52,37,20,34,3,1
